# Resultados de ejecución para Fork
# Formato: N P Tiempo(µs)

1200 4    685701
1200 4    695309
1200 4    682613
1200 4    733463
1200 4    701535
1200 4    681640
1200 4    731572
1200 4    706765
1200 4    720008
1200 4    751570
1200 4    833011
1200 4    715094
1200 4    698233
1200 4    710521
1200 4    734621
1200 4    747387
1200 4    693119
1200 4    724072
1200 4    715590
1200 4    858211
1200 4    692208
2400 1  52073528
2400 1  53423611
2400 1  54349287
2400 1  52722235
2400 1  52777634
2400 1  54169321
2400 1  53957264
2400 1  54382273
2400 1  55021270
2400 1  53575333
2400 1  54348044
2400 1  53316091
2400 1  54193352
2400 1  54446303
2400 1  54728951
2400 1  54617513
2400 1  53663112
2400 1  54159841
2400 1  52651159
2400 1  53882031
2400 1  54232422
2400 1  53917468
2400 1  54279912
2400 1  54136679
2400 1  53377293
2400 1  54445847
2400 1  53685990
2400 1  52709992
2400 1  54460547
2400 1  54291714
2400 2  30284720
2400 2  28985021
2400 2  30007620
2400 2  29692578
2400 2  32713837
2400 2  38704783
2400 2  34257553
2400 2  28983576
2400 2  30246472
2400 2  28348507
2400 2  28265581
2400 2  29341395
2400 2  28315969
2400 2  28853304
2400 2  28763242
2400 2  28960676
2400 2  28745509
2400 2  29447920
2400 2  28909264
2400 2  30918840
2400 2  30815193
2400 2  32806051
2400 2  28595230
2400 2  29881065
2400 2  30030972
2400 2  29893721
2400 2  31965691
2400 2  28343449
2400 2  29686439
2400 2  32085998
2400 4  15810594
2400 4  15845721
2400 4  16437869
2400 4  18511957
2400 4  17441068
2400 4  16264408
2400 4  17804253
2400 4  19324752
2400 4  18357710
2400 4  16700446
2400 4  17473038
2400 4  18317680
2400 4  17730360
2400 4  17984341
2400 4  17647892
2400 4  18366940
2400 4  18720170
2400 4  18254450
2400 4  17071605
2400 4  15380627
2400 4  16420891
2400 4  18717418
2400 4  16599693
2400 4  16092541
2400 4  17644399
2400 4  17836979
2400 4  16096666
2400 4  16725497
2400 4  15917775
2400 4  19371597
