# Resultados de ejecución para Fork
# Formato: N P Tiempo(µs)

1200 2   2120604 
1200 2   2014735 
1200 2   1990037 
1200 2   2044200 
1200 2   2017301 
1200 2   1948644 
1200 2   1989824 
1200 2   1975266 
1200 2   2029083 
1200 2   2060091 
1200 4    983461 
1200 4    938637 
1200 4    941144 
1200 4    977360 
1200 4    922348 
1200 4    957449 
1200 4    966230 
1200 4    984638 
1200 4   1106656 
1200 4    905203 
1200 4    911192 
1200 4    959947 
1200 4    980441 
1200 4    875108 
1200 4    973150 
1200 4    930523 
1200 4    919483 
1200 4    998327 
1200 4    919390 
1200 4    969179 
1200 4    976772 
1200 4   1002601 
1200 4    960153 
1200 4    938014 
1200 4    971749 
1200 4    947755 
1200 4   1024250 
1200 4    993202 
1200 4   1125189 
1200 4   1428546 
2400 1  91869732 
2400 1  97395596 
2400 1  92734779 
2400 1  91286130 
2400 1  96587723 
2400 1  91536687 
2400 1  93263267 
2400 1  93669644 
2400 1  95808731 
