# Resultados de ejecución para OpenMP
# Formato: N P Tiempo(µs)

400 1    120767 
400 1    111136 
400 1    123953 
400 1    113034 
400 1    116610 
400 1    129400 
400 1    125884 
400 1    117125 
400 1    130964 
400 2     58593 
400 2     54789 
400 2     52714 
400 2     62571 
400 2     56950 
400 2     64369 
400 2     62067 
400 2     60671 
400 2     65721 
400 2     59572 
400 2     61302 
400 2     56716 
400 2     60371 
400 2     66160 
400 2     63799 
400 2     62146 
400 2     62088 
400 2     62050 
400 2     55628 
400 2     55754 
400 2     57005 
400 2     54484 
400 2     59320 
400 2     57047 
400 2     60061 
400 2     55916 
400 2     60717 
400 2     60943 
400 2     62777 
400 2     60851 
400 4     34932 
400 4     35520 
400 4     34248 
400 4     33033 
400 4     31764 
400 4     36800 
400 4     49777 
400 4     34915 
400 4     28091 
400 4     38762 
400 4     37409 
400 4     33611 
400 4     34558 
400 4     38320 
400 4     30631 
400 4     28209 
400 4     27023 
400 4     35512 
400 4     33521 
400 4     35757 
400 4     46821 
400 4     37369 
400 4     35313 
400 4     35488 
400 4     28181 
400 4     31943 
400 4     35001 
400 4     32492 
400 4     32901 
400 4     34484 
600 1    431059 
600 1    426263 
600 1    426978 
600 1    425975 
600 1    414253 
600 1    416018 
600 1    420578 
600 1    411383 
600 1    404449 
600 1    419746 
600 1    415567 
600 1    424933 
600 1    430980 
600 1    421978 
600 1    422465 
600 1    430204 
600 1    429074 
600 1    426906 
600 1    423071 
600 1    425702 
600 1    428168 
600 1    419133 
600 1    413983 
600 1    425123 
600 1    457558 
600 1    452371 
600 1    458109 
600 1    433292 
600 1    454226 
600 1    417204 
600 2    220964 
600 2    232809 
600 2    224265 
600 2    214684 
600 2    213605 
600 2    226772 
600 2    205634 
600 2    236472 
600 2    217905 
600 2    213394 
600 2    237345 
600 2    182471 
600 2    197221 
600 2    214098 
600 2    206991 
600 2    216781 
600 2    217571 
600 2    217130 
600 2    236383 
600 2    200228 
600 2    232141 
600 2    224420 
600 2    230407 
600 2    213853 
600 2    217549 
600 2    209075 
600 2    215218 
600 2    217709 
600 2    212388 
600 2    207385 
600 4    129414 
600 4    112241 
600 4    112749 
600 4    113139 
600 4    118909 
600 4    120305 
600 4    125050 
600 4    114991 
600 4    117247 
600 4    115192 
600 4    118861 
600 4    115920 
600 4    114515 
600 4    118444 
600 4    119672 
600 4    112434 
600 4    125381 
600 4    122662 
600 4    124151 
600 4    114595 
600 4    114603 
600 4    106066 
600 4    115758 
600 4    114829 
600 4    117802 
600 4    119181 
600 4    117813 
600 4    114298 
600 4    113660 
600 4    115685 
1200 1   4812063 
1200 1   3988754 
1200 1   3386890 
1200 1   4714552 
1200 1   5014797 
1200 1   4675706 
1200 1   4870821 
1200 1   4718178 
1200 1   4837629 
1200 1   4731941 
1200 1   4757390 
1200 1   4861197 
1200 1   2673059 
1200 1   3548834 
1200 1   4738114 
1200 1   3870628 
1200 1   2661140 
1200 1   2608765 
1200 1   3100624 
1200 1   4508267 
1200 1   4645034 
1200 1   4849255 
1200 1   4671268 
