# Resultados de ejecución para Posix
# Formato: N P Tiempo(µs)

2400 4  22087816
2400 4  19521840
2400 4  17186128
2400 4  18200333
2400 4  17931164
2400 4  20372990
2400 4  17333154
2400 4  17968985
2400 4  16887370
2400 4  18881343
2400 4  18193586
2400 4  19499267
2400 4  18486530
2400 4  18775674
2400 4  18294720
2400 4  19464973
2400 4  19150044
